,Unnamed: 0,name,n_or_f,name_len
16148,16148,edwin ayala,f,11
16150,16150,edwin barber,f,12
16151,16151,edwin bernal,f,12
16152,16152,edwin cano,f,10
16154,16154,edwin cooper,f,12
16156,16156,edwin daniels,f,13
16158,16158,edwin fitzpatrick,f,17
16159,16159,edwin floyd,f,11
16160,16160,edwin gallegos,f,14
16162,16162,edwin garner,f,12
16163,16163,edwin greene,f,12
16164,16164,edwin hood,f,10
16165,16165,edwin jordan,f,12
16166,16166,edwin lee,f,9
16167,16167,edwin lynn,f,10
16168,16168,edwin mclaughlin,f,16
16169,16169,edwin mosley,f,12
16170,16170,edwin oneill,f,12
16171,16171,edwin padilla,f,13
16174,16174,edwin perry,f,11
16175,16175,edwin potts,f,11
16176,16176,edwin randolph,f,14
16179,16179,edwin romero,f,12
16180,16180,edwin ruiz,f,10
16181,16181,edwin schaefer,f,14
16182,16182,edwin strickland,f,16
16183,16183,edwin tanner,f,12
16184,16184,edwin velasquez,f,15
16186,16186,edwin white,f,11
16187,16187,edwin zuniga,f,12
16193,16193,efrain cannon,f,13
16194,16194,efrain dillon,f,13
16195,16195,efrain donaldson,f,16
16196,16196,efrain espinosa,f,15
16197,16197,efrain estes,f,12
16198,16198,efrain glenn,f,12
16200,16200,efrain hawkins,f,14
16201,16201,efrain hensley,f,14
16202,16202,efrain hicks,f,12
16203,16203,efrain holloway,f,15
16204,16204,efrain jaramillo,f,16
16205,16205,efrain kaur,f,11
16215,16215,efrain powers,f,13
16216,16216,efrain reyes,f,12
16217,16217,efrain rodgers,f,14
16218,16218,efrain rosales,f,14
16220,16220,efrain rush,f,11
16221,16221,efrain saunders,f,15
16222,16222,efrain schultz,f,14
16223,16223,efrain shah,f,11
16224,16224,efrain solis,f,12
16225,16225,efrain strickland,f,17
16226,16226,efrain tate,f,11
16228,16228,efrain thornton,f,15
16229,16229,efrain whitney,f,14
16230,16230,efrain wilcox,f,13
16231,16231,efrain zavala,f,13
16232,16232,efren ayala,f,11
16234,16234,efren bernal,f,12
16235,16235,efren bernard,f,13
16236,16236,efren bowers,f,12
16237,16237,efren bryan,f,11
16238,16238,efren carlson,f,13
16239,16239,efren carpenter,f,15
16240,16240,efren casey,f,11
16241,16241,efren delarosa,f,14
16242,16242,efren floyd,f,11
16244,16244,efren glover,f,12
16245,16245,efren harper,f,12
16246,16246,efren hobbs,f,11
16247,16247,efren horton,f,12
16248,16248,efren houston,f,13
16250,16250,efren levy,f,10
16251,16251,efren martinez,f,14
16252,16252,efren mcfarland,f,15
16254,16254,efren mueller,f,13
16255,16255,efren norris,f,12
16257,16257,efren ortiz,f,11
16259,16259,efren stein,f,11
16260,16260,efren trujillo,f,14
16261,16261,efren villegas,f,14
16262,16262,efren wong,f,10
16263,16263,efren wood,f,10
16264,16264,efren wyatt,f,11
16265,16265,elbert anthony,f,14
16266,16266,elbert berry,f,12
16267,16267,elbert boone,f,12
16268,16268,elbert bradley,f,14
16269,16269,elbert brandt,f,13
16271,16271,elbert castro,f,13
16273,16273,elbert compton,f,14
16274,16274,elbert cuevas,f,13
16275,16275,elbert delgado,f,14
16276,16276,elbert esparza,f,14
16277,16277,elbert farley,f,13
16279,16279,elbert fisher,f,13
16281,16281,elbert flynn,f,12
16282,16282,elbert harding,f,14
16283,16283,elbert huff,f,11
16286,16286,elbert li,f,9
16287,16287,elbert lopez,f,12
16288,16288,elbert martinez,f,15
16291,16291,elbert mejia,f,12
16292,16292,elbert merritt,f,14
16293,16293,elbert michael,f,14
16294,16294,elbert moon,f,11
16296,16296,elbert norton,f,13
16297,16297,elbert ortega,f,13
16298,16298,elbert park,f,11
16299,16299,elbert person,f,13
16300,16300,elbert phan,f,11
16301,16301,elbert santos,f,13
16302,16302,elbert serrano,f,14
16303,16303,elbert trujillo,f,15
16304,16304,elbert truong,f,13
16305,16305,elbert tyler,f,12
16306,16306,elbert villegas,f,15
16307,16307,elbert watkins,f,14
16308,16308,elden allen,f,11
16309,16309,elden becker,f,12
16311,16311,elden bowers,f,12
16312,16312,elden bravo,f,11
16313,16313,elden brewer,f,12
16318,16318,elden copeland,f,14
16319,16319,elden cordova,f,13
16320,16320,elden cortez,f,12
16321,16321,elden day,f,9
16322,16322,elden duncan,f,12
16323,16323,elden dunlap,f,12
16324,16324,elden fleming,f,13
16325,16325,elden fox,f,9
16327,16327,elden gallegos,f,14
16328,16328,elden galvan,f,12
16329,16329,elden goodwin,f,13
16330,16330,elden grimes,f,12
16331,16331,elden guzman,f,12
16332,16332,elden hale,f,10
16333,16333,elden hammond,f,13
16334,16334,elden higgins,f,13
16335,16335,elden kirk,f,10
16338,16338,elden morgan,f,12
16339,16339,elden mullins,f,13
16341,16341,elden oneal,f,11
16344,16344,elden ramsey,f,12
16345,16345,elden randall,f,13
16346,16346,elden schaefer,f,14
16347,16347,elden small,f,11
16348,16348,elden todd,f,10
16349,16349,elden velazquez,f,15
16350,16350,elden villarreal,f,16
16351,16351,elden wang,f,10
16353,16353,eldon adkins,f,12
16354,16354,eldon atkins,f,12
16356,16356,eldon beasley,f,13
16357,16357,eldon bernal,f,12
16359,16359,eldon cardenas,f,14
16361,16361,eldon dunlap,f,12
16362,16362,eldon dyer,f,10
16363,16363,eldon escobar,f,13
16364,16364,eldon fowler,f,12
16366,16366,eldon graves,f,12
16367,16367,eldon hanson,f,12
16368,16368,eldon hendricks,f,15
16369,16369,eldon hester,f,12
16370,16370,eldon higgins,f,13
16371,16371,eldon jackson,f,13
16373,16373,eldon lugo,f,10
16374,16374,eldon lynch,f,11
16375,16375,eldon marquez,f,13
16376,16376,eldon mcmahon,f,13
16377,16377,eldon michael,f,13
16378,16378,eldon nelson,f,12
16379,16379,eldon nixon,f,11
16380,16380,eldon nunez,f,11
16383,16383,eldon phan,f,10
16384,16384,eldon rich,f,10
16385,16385,eldon richards,f,14
16387,16387,eldon russo,f,11
16388,16388,eldon salazar,f,13
16389,16389,eldon santos,f,12
16390,16390,eldon small,f,11
16392,16392,eldon stout,f,11
16393,16393,eldon summers,f,13
16395,16395,eldon watts,f,11
16396,16396,eldon wilkinson,f,15
16397,16397,eldon williams,f,14
16398,16398,eldridge atkinson,f,17
16399,16399,eldridge barrett,f,16
16400,16400,eldridge barron,f,15
16403,16403,eldridge chen,f,13
16404,16404,eldridge choi,f,13
16406,16406,eldridge crosby,f,15
16407,16407,eldridge dickson,f,16
16408,16408,eldridge erickson,f,17
16409,16409,eldridge fields,f,15
16410,16410,eldridge gibson,f,15
16411,16411,eldridge haley,f,14
16412,16412,eldridge hardy,f,14
16413,16413,eldridge johnson,f,16
16414,16414,eldridge kennedy,f,16
16415,16415,eldridge lam,f,12
16416,16416,eldridge mathis,f,15
16420,16420,eldridge morse,f,14
16421,16421,eldridge murphy,f,15
16425,16425,eldridge ramirez,f,16
16426,16426,eldridge reed,f,13
16428,16428,eldridge sharp,f,14
16429,16429,eldridge sierra,f,15
16432,16432,eldridge stokes,f,15
16433,16433,eldridge tanner,f,15
16434,16434,eldridge vega,f,13
16435,16435,eldridge villalobos,f,19
16436,16436,eldridge walsh,f,14
16437,16437,eldridge wilkerson,f,18
16439,16439,eli bean,f,8
16441,16441,eli bennett,f,11
16442,16442,eli bond,f,8
16443,16443,eli francis,f,11
16444,16444,eli hale,f,8
16445,16445,eli hendricks,f,13
16446,16446,eli hobbs,f,9
16447,16447,eli jenkins,f,11
16449,16449,eli kaur,f,8
16450,16450,eli lewis,f,9
16451,16451,eli lozano,f,10
16452,16452,eli lu,f,6
16453,16453,eli lyons,f,9
16454,16454,eli mcbride,f,11
16455,16455,eli meadows,f,11
16456,16456,eli montes,f,10
16459,16459,eli nunez,f,9
16460,16460,eli rich,f,8
16462,16462,eli russo,f,9
16463,16463,eli sampson,f,11
16464,16464,eli sheppard,f,12
16466,16466,eli spencer,f,11
16467,16467,eli stout,f,9
16469,16469,eli vance,f,9
16470,16470,eli wiley,f,9
16471,16471,elias aguirre,f,13
16472,16472,elias andersen,f,14
16473,16473,elias anderson,f,14
16474,16474,elias barry,f,11
16475,16475,elias bates,f,11
16476,16476,elias bauer,f,11
16477,16477,elias beard,f,11
16478,16478,elias benson,f,12
16479,16479,elias best,f,10
16480,16480,elias bowen,f,11
16483,16483,elias calhoun,f,13
16484,16484,elias carrillo,f,14
16485,16485,elias christian,f,15
16486,16486,elias combs,f,11
16487,16487,elias dawson,f,12
16488,16488,elias day,f,9
16489,16489,elias dudley,f,12
16490,16490,elias espinosa,f,14
16492,16492,elias fisher,f,12
16493,16493,elias fuller,f,12
16494,16494,elias gillespie,f,15
16495,16495,elias glass,f,11
16496,16496,elias gonzales,f,14
16498,16498,elias hanson,f,12
16500,16500,elias heath,f,11
16501,16501,elias humphrey,f,14
16502,16502,elias kane,f,10
16503,16503,elias koch,f,10
16504,16504,elias leal,f,10
16505,16505,elias leonard,f,13
16506,16506,elias lewis,f,11
16507,16507,elias logan,f,11
16508,16508,elias lopez,f,11
16509,16509,elias lynch,f,11
16511,16511,elias mathews,f,13
16512,16512,elias mcintyre,f,14
16513,16513,elias mckinney,f,14
16514,16514,elias molina,f,12
16515,16515,elias munoz,f,11
16516,16516,elias nunez,f,11
16517,16517,elias olsen,f,11
16518,16518,elias pena,f,10
16519,16519,elias reed,f,10
16520,16520,elias robbins,f,13
16521,16521,elias rojas,f,11
16522,16522,elias roy,f,9
16523,16523,elias rubio,f,11
16524,16524,elias saunders,f,14
16525,16525,elias tran,f,10
16526,16526,elias villalobos,f,16
16527,16527,elias wade,f,10
16528,16528,elias walls,f,11
16529,16529,elijah acevedo,f,14
16530,16530,elijah adams,f,12
16532,16532,elijah anderson,f,15
16533,16533,elijah arellano,f,15
16534,16534,elijah ayers,f,12
16535,16535,elijah bates,f,12
16536,16536,elijah benitez,f,14
16537,16537,elijah blair,f,12
16539,16539,elijah carlson,f,14
16540,16540,elijah chapman,f,14
16541,16541,elijah cisneros,f,15
16542,16542,elijah colon,f,12
16543,16543,elijah duran,f,12
16544,16544,elijah estes,f,12
16545,16545,elijah farrell,f,14
16546,16546,elijah fletcher,f,15
16547,16547,elijah garner,f,13
16548,16548,elijah hamilton,f,15
16549,16549,elijah hawkins,f,14
16550,16550,elijah hines,f,12
16551,16551,elijah hunt,f,11
16552,16552,elijah kennedy,f,14
16553,16553,elijah long,f,11
16554,16554,elijah lowery,f,13
16555,16555,elijah lozano,f,13
16557,16557,elijah may,f,10
16558,16558,elijah mayer,f,12
16559,16559,elijah mcdonald,f,15
16560,16560,elijah ortiz,f,12
16561,16561,elijah palacios,f,15
16563,16563,elijah prince,f,13
16564,16564,elijah randall,f,14
16565,16565,elijah sanford,f,14
16566,16566,elijah schaefer,f,15
16567,16567,elijah schwartz,f,15
16569,16569,elijah spence,f,13
16570,16570,elijah terry,f,12
16571,16571,elijah warner,f,13
16574,16574,elijah woodard,f,14
16575,16575,elijah zhang,f,12
16577,16577,eliseo bell,f,11
16578,16578,eliseo bonilla,f,14
16580,16580,eliseo cisneros,f,15
16581,16581,eliseo compton,f,14
16582,16582,eliseo crosby,f,13
16583,16583,eliseo davidson,f,15
16584,16584,eliseo dodson,f,13
16586,16586,eliseo farley,f,13
16587,16587,eliseo finley,f,13
16588,16588,eliseo french,f,13
16589,16589,eliseo gallagher,f,16
16590,16590,eliseo garrett,f,14
16591,16591,eliseo gutierrez,f,16
16592,16592,eliseo hester,f,13
16593,16593,eliseo hogan,f,12
16594,16594,eliseo horne,f,12
16595,16595,eliseo howe,f,11
16597,16597,eliseo juarez,f,13
16598,16598,eliseo leal,f,11
16599,16599,eliseo mata,f,11
16600,16600,eliseo mccann,f,13
16601,16601,eliseo mclaughlin,f,17
16602,16602,eliseo melendez,f,15
16603,16603,eliseo miles,f,12
16604,16604,eliseo morris,f,13
16605,16605,eliseo moss,f,11
16606,16606,eliseo nash,f,11
16608,16608,eliseo noble,f,12
16609,16609,eliseo novak,f,12
16610,16610,eliseo oconnell,f,15
16611,16611,eliseo pineda,f,13
16613,16613,eliseo quintana,f,15
16615,16615,eliseo rivas,f,12
16616,16616,eliseo ryan,f,11
16619,16619,eliseo wallace,f,14
16620,16620,eliseo wilkinson,f,16
16621,16621,eliseo woods,f,12
16622,16622,elisha armstrong,f,16
16624,16624,elisha bridges,f,14
16626,16626,elisha correa,f,13
16627,16627,elisha dominguez,f,16
16628,16628,elisha duncan,f,13
16629,16629,elisha estes,f,12
16630,16630,elisha finley,f,13
16633,16633,elisha goodwin,f,14
16634,16634,elisha guerra,f,13
16635,16635,elisha henderson,f,16
16636,16636,elisha holt,f,11
16638,16638,elisha houston,f,14
16640,16640,elisha johns,f,12
16642,16642,elisha mann,f,11
16643,16643,elisha martin,f,13
16644,16644,elisha mcclure,f,14
16645,16645,elisha mcdaniel,f,15
16646,16646,elisha miller,f,13
16647,16647,elisha mora,f,11
16648,16648,elisha morton,f,13
16649,16649,elisha page,f,11
16650,16650,elisha parks,f,12
16651,16651,elisha phelps,f,13
16652,16652,elisha pitts,f,12
16653,16653,elisha quintana,f,15
16655,16655,elisha romero,f,13
16656,16656,elisha snyder,f,13
16657,16657,elisha sparks,f,13
16658,16658,elisha trevino,f,14
16659,16659,elisha vega,f,11
16660,16660,elisha velasquez,f,16
16661,16661,elisha wall,f,11
16662,16662,elisha west,f,11
16664,16664,elliot atkins,f,13
16665,16665,elliot avalos,f,13
16666,16666,elliot avery,f,12
16667,16667,elliot barron,f,13
16668,16668,elliot bartlett,f,15
16669,16669,elliot bishop,f,13
16670,16670,elliot booth,f,12
16672,16672,elliot copeland,f,15
16673,16673,elliot corona,f,13
16674,16674,elliot dougherty,f,16
16675,16675,elliot drake,f,12
16676,16676,elliot farrell,f,14
16677,16677,elliot franco,f,13
16679,16679,elliot giles,f,12
16680,16680,elliot gillespie,f,16
16681,16681,elliot gomez,f,12
16682,16682,elliot haley,f,12
16683,16683,elliot harrington,f,17
16684,16684,elliot haynes,f,13
16687,16687,elliot huerta,f,13
16688,16688,elliot huffman,f,14
16689,16689,elliot hutchinson,f,17
16690,16690,elliot kane,f,11
16691,16691,elliot keller,f,13
16692,16692,elliot kirby,f,12
16693,16693,elliot lam,f,10
16694,16694,elliot lindsey,f,14
16695,16695,elliot lyons,f,12
16696,16696,elliot mason,f,12
16697,16697,elliot mejia,f,12
16698,16698,elliot murphy,f,13
16699,16699,elliot olsen,f,12
16700,16700,elliot page,f,11
16702,16702,elliot potter,f,13
16703,16703,elliot riley,f,12
16705,16705,elliot rowe,f,11
16707,16707,elliot schultz,f,14
16708,16708,elliot swanson,f,14
16709,16709,elliot tyler,f,12
16710,16710,elliot vaughan,f,14
16711,16711,elliot vu,f,9
16712,16712,elliot walter,f,13
16713,16713,elliot waters,f,13
16714,16714,elliot weeks,f,12
16715,16715,elliot wiggins,f,14
16716,16716,elliot wright,f,13
16717,16717,elliot xiong,f,12
16718,16718,elliott atkinson,f,16
16719,16719,elliott baldwin,f,15
16720,16720,elliott bean,f,12
16721,16721,elliott bender,f,14
16722,16722,elliott brandt,f,14
16723,16723,elliott burch,f,13
16724,16724,elliott burke,f,13
16728,16728,elliott davila,f,14
16729,16729,elliott delacruz,f,16
16730,16730,elliott enriquez,f,16
16733,16733,elliott friedman,f,16
16734,16734,elliott glenn,f,13
16735,16735,elliott gross,f,13
16736,16736,elliott hale,f,12
16737,16737,elliott hanna,f,13
16740,16740,elliott jaramillo,f,17
16741,16741,elliott jenkins,f,15
16742,16742,elliott king,f,12
16743,16743,elliott levy,f,12
16744,16744,elliott long,f,12
16745,16745,elliott maldonado,f,17
16746,16746,elliott mays,f,12
16748,16748,elliott miranda,f,15
16749,16749,elliott mueller,f,15
16751,16751,elliott norton,f,14
16753,16753,elliott pace,f,12
16754,16754,elliott parks,f,13
16755,16755,elliott peck,f,12
16757,16757,elliott pugh,f,12
16758,16758,elliott reese,f,13
16759,16759,elliott reynolds,f,16
16762,16762,elliott shepherd,f,16
16764,16764,elliott snyder,f,14
16765,16765,elliott soto,f,12
16766,16766,elliott sullivan,f,16
16767,16767,elliott torres,f,14
16768,16768,elliott travis,f,14
16769,16769,elliott turner,f,14
16772,16772,elliott yu,f,10
16773,16773,ellis acevedo,f,13
16774,16774,ellis aguirre,f,13
16775,16775,ellis avila,f,11
16776,16776,ellis barrera,f,13
16777,16777,ellis buckley,f,13
16778,16778,ellis cardenas,f,14
16780,16780,ellis choi,f,10
16781,16781,ellis cortes,f,12
16783,16783,ellis dunn,f,10
16784,16784,ellis everett,f,13
16787,16787,ellis galindo,f,13
16788,16788,ellis gilbert,f,13
16789,16789,ellis hart,f,10
16790,16790,ellis hawkins,f,13
16791,16791,ellis hernandez,f,15
16793,16793,ellis huang,f,11
16794,16794,ellis huffman,f,13
16795,16795,ellis jackson,f,13
16797,16797,ellis knox,f,10
16798,16798,ellis lawson,f,12
16799,16799,ellis leach,f,11
16802,16802,ellis moody,f,11
16803,16803,ellis moran,f,11
16804,16804,ellis neal,f,10
16805,16805,ellis norman,f,12
16806,16806,ellis patterson,f,15
16807,16807,ellis peters,f,12
16808,16808,ellis peterson,f,14
16809,16809,ellis potter,f,12
16810,16810,ellis pugh,f,10
16811,16811,ellis riley,f,11
16812,16812,ellis rivera,f,12
16813,16813,ellis rowe,f,10
16814,16814,ellis simmons,f,13
16815,16815,ellis travis,f,12
16816,16816,ellis whitaker,f,14
16817,16817,ellis zhang,f,11
16819,16819,ellsworth ballard,f,17
16821,16821,ellsworth bass,f,14
16822,16822,ellsworth bauer,f,15
16823,16823,ellsworth beasley,f,17
16825,16825,ellsworth blackburn,f,19
16826,16826,ellsworth browning,f,18
16828,16828,ellsworth casey,f,15
16829,16829,ellsworth cook,f,14
16830,16830,ellsworth correa,f,16
16831,16831,ellsworth cortez,f,16
16832,16832,ellsworth daniels,f,17
16833,16833,ellsworth duran,f,15
16835,16835,ellsworth frank,f,15
16836,16836,ellsworth garrison,f,18
16838,16838,ellsworth grant,f,15
16839,16839,ellsworth hoover,f,16
16841,16841,ellsworth jefferson,f,19
16843,16843,ellsworth lozano,f,16
16844,16844,ellsworth lynn,f,14
16845,16845,ellsworth marshall,f,18
16846,16846,ellsworth mcbride,f,17
16847,16847,ellsworth mcintosh,f,18
16850,16850,ellsworth murphy,f,16
16851,16851,ellsworth oconnor,f,17
16852,16852,ellsworth pham,f,14
16853,16853,ellsworth randall,f,17
16854,16854,ellsworth rubio,f,15
16855,16855,ellsworth schneider,f,19
16856,16856,ellsworth sexton,f,16
16857,16857,ellsworth stone,f,15
16859,16859,ellsworth valenzuela,f,20
16861,16861,ellsworth villarreal,f,20
16862,16862,ellsworth wall,f,14
16865,16865,ellsworth wiley,f,15
16866,16866,ellsworth williams,f,18
16867,16867,ellsworth zuniga,f,16
16868,16868,elmer acosta,f,12
16869,16869,elmer aguilar,f,13
16871,16871,elmer arias,f,11
16872,16872,elmer atkinson,f,14
16873,16873,elmer barr,f,10
16874,16874,elmer benson,f,12
16876,16876,elmer bravo,f,11
16877,16877,elmer bush,f,10
16878,16878,elmer choi,f,10
16879,16879,elmer contreras,f,15
16880,16880,elmer cordova,f,13
16881,16881,elmer cuevas,f,12
16882,16882,elmer cummings,f,14
16883,16883,elmer cunningham,f,16
16885,16885,elmer deleon,f,12
16886,16886,elmer esparza,f,13
16888,16888,elmer george,f,12
16890,16890,elmer hall,f,10
16891,16891,elmer hull,f,10
16892,16892,elmer jenkins,f,13
16893,16893,elmer mckenzie,f,14
16894,16894,elmer miranda,f,13
16896,16896,elmer novak,f,11
16898,16898,elmer poole,f,11
16899,16899,elmer schmidt,f,13
16900,16900,elmer simon,f,11
16901,16901,elmer singh,f,11
16903,16903,elmer turner,f,12
16904,16904,elmer villalobos,f,16
16905,16905,elmer waters,f,12
16906,16906,elmer weeks,f,11
16908,16908,elmer woods,f,11
16909,16909,elmer zhang,f,11
16910,16910,elmo anderson,f,13
16911,16911,elmo arellano,f,13
16912,16912,elmo austin,f,11
16913,16913,elmo avalos,f,11
16915,16915,elmo bauer,f,10
16916,16916,elmo berg,f,9
16917,16917,elmo blake,f,10
16918,16918,elmo booker,f,11
16919,16919,elmo bradford,f,13
16920,16920,elmo bryant,f,11
16921,16921,elmo cummings,f,13
16922,16922,elmo dalton,f,11
16923,16923,elmo daugherty,f,14
16924,16924,elmo donaldson,f,14
16925,16925,elmo esparza,f,12
16927,16927,elmo glover,f,11
16928,16928,elmo hardin,f,11
16929,16929,elmo harrington,f,15
16930,16930,elmo hurley,f,11
16931,16931,elmo jones,f,10
16933,16933,elmo kerr,f,9
16935,16935,elmo larson,f,11
16936,16936,elmo lester,f,11
16938,16938,elmo lucero,f,11
16939,16939,elmo mahoney,f,12
16940,16940,elmo manning,f,12
16941,16941,elmo mckinney,f,13
16942,16942,elmo medina,f,11
16943,16943,elmo montoya,f,12
16944,16944,elmo osborne,f,12
16946,16946,elmo patton,f,11
16947,16947,elmo preston,f,12
16948,16948,elmo pugh,f,9
16949,16949,elmo randall,f,12
16951,16951,elmo ruiz,f,9
16952,16952,elmo sheppard,f,13
16954,16954,elmo sutton,f,11
16955,16955,elmo valenzuela,f,15
16957,16957,elmo watson,f,11
16958,16958,elmo zavala,f,11
16959,16959,eloy abbott,f,11
16962,16962,eloy beard,f,10
