,name,n_or_f,name_len
9044,christian wiggins,f,17
9045,christoper adkins,f,17
9046,christoper avila,f,16
9047,christoper barber,f,17
9048,christoper barry,f,16
9049,christoper bernal,f,17
9050,christoper blake,f,16
9051,christoper booth,f,16
9052,christoper bruce,f,16
9053,christoper butler,f,17
9054,christoper casey,f,16
9055,christoper chang,f,16
9056,christoper coleman,f,18
9057,christoper davis,f,16
9058,christoper delarosa,f,19
9059,christoper deleon,f,17
9060,christoper estrada,f,18
9061,christoper galindo,f,18
9062,christoper gill,f,15
9063,christoper glenn,f,16
9064,christoper greene,f,17
9065,christoper hardin,f,17
9066,christoper harrell,f,18
9067,christoper hayden,f,17
9068,christoper herman,f,17
9069,christoper house,f,16
9070,christoper jarvis,f,17
9071,christoper jimenez,f,18
9072,christoper johns,f,16
9073,christoper juarez,f,17
9074,christoper keller,f,17
9075,christoper knox,f,15
9076,christoper lucero,f,17
9077,christoper mack,f,15
9078,christoper madden,f,17
9079,christoper michael,f,18
9080,christoper morrow,f,17
9081,christoper mueller,f,18
9082,christoper nielsen,f,18
9083,christoper olsen,f,16
9084,christoper oneill,f,17
9085,christoper peralta,f,18
9086,christoper porter,f,17
9087,christoper rios,f,15
9088,christoper rivera,f,17
9089,christoper robinson,f,19
9090,christoper ruiz,f,15
9091,christoper shannon,f,18
9092,christoper shaw,f,15
9093,christoper short,f,16
9094,christoper simpson,f,18
9095,christoper stanley,f,18
9096,christoper washington,f,21
9097,christoper waters,f,17
9098,christoper zuniga,f,17
9099,christopher andersen,f,20
9100,christopher avila,f,17
9101,christopher ballard,f,19
9102,christopher blanchard,f,21
9103,christopher booth,f,17
9104,christopher christensen,f,23
9105,christopher curtis,f,18
9106,christopher duffy,f,17
9107,christopher figueroa,f,20
9108,christopher fisher,f,18
9109,christopher french,f,18
9110,christopher fry,f,15
9111,christopher gaines,f,18
9112,christopher garner,f,18
9113,christopher gilbert,f,19
9114,christopher goodman,f,19
9115,christopher hampton,f,19
9116,christopher hanna,f,17
9117,christopher harrington,f,22
9118,christopher hogan,f,17
9119,christopher jacobson,f,20
9120,christopher joseph,f,18
9121,christopher kelley,f,18
9122,christopher kirby,f,17
9123,christopher leach,f,17
9124,christopher martinez,f,20
9125,christopher may,f,15
9126,christopher medrano,f,19
9127,christopher melendez,f,20
9128,christopher mullins,f,19
9129,christopher patton,f,18
9130,christopher potts,f,17
9131,christopher schultz,f,19
9132,christopher singleton,f,21
9133,christopher small,f,17
9134,christopher spence,f,18
9135,christopher summers,f,19
9136,christopher tapia,f,17
9137,christopher ventura,f,19
9138,christopher yoder,f,17
9139,chuck allen,f,11
9140,chuck andrews,f,13
9141,chuck beck,f,10
9142,chuck beltran,f,13
9143,chuck buckley,f,13
9144,chuck coleman,f,13
9145,chuck colon,f,11
9146,chuck david,f,11
9147,chuck delarosa,f,14
9148,chuck dixon,f,11
9149,chuck estrada,f,13
9150,chuck friedman,f,14
9151,chuck gregory,f,13
9152,chuck hampton,f,13
9153,chuck hanson,f,12
9154,chuck howell,f,12
9155,chuck huynh,f,11
9156,chuck lam,f,9
9157,chuck marshall,f,14
9158,chuck mason,f,11
9159,chuck matthews,f,14
9160,chuck melton,f,12
9161,chuck meza,f,10
9162,chuck morgan,f,12
9163,chuck norris,f,12
9164,chuck pennington,f,16
9165,chuck pope,f,10
9166,chuck rhodes,f,12
9167,chuck robinson,f,14
9168,chuck rogers,f,12
9169,chuck sanders,f,13
9170,chuck sosa,f,10
9171,chuck vazquez,f,13
9172,chuck walter,f,12
9173,chuck walton,f,12
9174,chung barber,f,12
9175,chung carr,f,10
9176,chung church,f,12
9177,chung dean,f,10
9178,chung dyer,f,10
9179,chung esquivel,f,14
9180,chung farrell,f,13
9181,chung fitzgerald,f,16
9182,chung gallagher,f,15
9183,chung glenn,f,11
9184,chung gould,f,11
9185,chung guzman,f,12
9186,chung harding,f,13
9187,chung henry,f,11
9188,chung herrera,f,13
9189,chung hickman,f,13
9190,chung lamb,f,10
9191,chung lara,f,10
9192,chung lawrence,f,14
9193,chung leblanc,f,13
9194,chung lu,f,8
9195,chung macdonald,f,15
9196,chung marsh,f,11
9197,chung marshall,f,14
9198,chung michael,f,13
9199,chung mosley,f,12
9200,chung murillo,f,13
9201,chung potts,f,11
9202,chung rivera,f,12
9203,chung robinson,f,14
9204,chung roy,f,9
9205,chung schmidt,f,13
9206,chung shelton,f,13
9207,chung short,f,11
9208,chung stanley,f,13
9209,chung stuart,f,12
9210,chung valdez,f,12
9211,chung wall,f,10
9212,chung waters,f,12
9213,chung watkins,f,13
9214,chung weeks,f,11
9215,chung wells,f,11
9216,chung wilkerson,f,15
9217,clair andrews,f,13
9218,clair barber,f,12
9219,clair barton,f,12
9220,clair bernard,f,13
9221,clair blanchard,f,15
9222,clair boyle,f,11
9223,clair bush,f,10
9224,clair campos,f,12
9225,clair carey,f,11
9226,clair cohen,f,11
9227,clair duarte,f,12
9228,clair estrada,f,13
9229,clair fernandez,f,15
9230,clair green,f,11
9231,clair griffin,f,13
9232,clair gross,f,11
9233,clair henry,f,11
9234,clair hess,f,10
9235,clair lawson,f,12
9236,clair livingston,f,16
9237,clair martin,f,12
9238,clair mason,f,11
9239,clair massey,f,12
9240,clair mccarty,f,13
9241,clair nava,f,10
9242,clair navarro,f,13
9243,clair oneill,f,12
9244,clair orozco,f,12
9245,clair peters,f,12
9246,clair robbins,f,13
9247,clair rodgers,f,13
9248,clair schultz,f,13
9249,clair sharp,f,11
9250,clair short,f,11
9251,clair sims,f,10
9252,clair singleton,f,15
9253,clair sosa,f,10
9254,clair velez,f,11
9255,clair walls,f,11
9256,clair ware,f,10
9257,clair white,f,11
9258,clair woodard,f,13
9259,clair wu,f,8
9260,clarence arellano,f,17
9261,clarence ayala,f,14
9262,clarence ayers,f,14
9263,clarence barajas,f,16
9264,clarence blake,f,14
9265,clarence cardenas,f,17
9266,clarence chang,f,14
9267,clarence conway,f,15
9268,clarence day,f,12
9269,clarence felix,f,14
9270,clarence flores,f,15
9271,clarence gibbs,f,14
9272,clarence giles,f,14
9273,clarence gould,f,14
9274,clarence griffin,f,16
9275,clarence hancock,f,16
9276,clarence hodge,f,14
9277,clarence ibarra,f,15
9278,clarence jacobson,f,17
9279,clarence jaramillo,f,18
9280,clarence jennings,f,17
9281,clarence juarez,f,15
9282,clarence keith,f,14
9283,clarence knight,f,15
9284,clarence lambert,f,16
9285,clarence livingston,f,19
9286,clarence mathews,f,16
9287,clarence mcguire,f,16
9288,clarence moody,f,14
9289,clarence mosley,f,15
9290,clarence murphy,f,15
9291,clarence oconnor,f,16
9292,clarence osborne,f,16
9293,clarence peralta,f,16
9294,clarence shah,f,13
9295,clarence stark,f,14
9296,clarence stewart,f,16
9297,clarence summers,f,16
9298,clarence thomas,f,15
9299,clarence wallace,f,16
9300,clarence winters,f,16
9301,clark atkinson,f,14
9302,clark ballard,f,13
9303,clark barnes,f,12
9304,clark bishop,f,12
9305,clark blackwell,f,15
9306,clark boone,f,11
9307,clark burnett,f,13
9308,clark chambers,f,14
9309,clark charles,f,13
9310,clark chung,f,11
9311,clark cook,f,10
9312,clark cuevas,f,12
9313,clark enriquez,f,14
9314,clark felix,f,11
9315,clark frost,f,11
9316,clark gibbs,f,11
9317,clark griffin,f,13
9318,clark heath,f,11
9319,clark herring,f,13
9320,clark hogan,f,11
9321,clark hopkins,f,13
9322,clark jensen,f,12
9323,clark juarez,f,12
9324,clark kent,f,10
9325,clark mata,f,10
9326,clark mccann,f,12
9327,clark mcdowell,f,14
9328,clark meyer,f,11
9329,clark mitchell,f,14
9330,clark obrien,f,12
9331,clark ortiz,f,11
9332,clark pearson,f,13
9333,clark pham,f,10
9334,clark pierce,f,12
9335,clark pope,f,10
9336,clark reese,f,11
9337,clark richard,f,13
9338,clark rodriguez,f,15
9339,clark sandoval,f,14
9340,clark sanford,f,13
9341,clark stokes,f,12
9342,clark vargas,f,12
9343,clark vasquez,f,13
9344,clark wagner,f,12
9345,clark west,f,10
9346,claud bridges,f,13
9347,claud burnett,f,13
9348,claud cannon,f,12
9349,claud cherry,f,12
9350,claud clark,f,11
9351,claud cuevas,f,12
9352,claud curry,f,11
9353,claud daniels,f,13
9354,claud dawson,f,12
9355,claud deleon,f,12
9356,claud farley,f,12
9357,claud franklin,f,14
9358,claud greene,f,12
9359,claud hall,f,10
9360,claud hill,f,10
9361,claud horn,f,10
9362,claud kane,f,10
9363,claud kemp,f,10
9364,claud lewis,f,11
9365,claud massey,f,12
9366,claud mata,f,10
9367,claud mendoza,f,13
9368,claud merritt,f,13
9369,claud mullen,f,12
9370,claud murray,f,12
9371,claud norman,f,12
9372,claud ochoa,f,11
9373,claud pacheco,f,13
9374,claud perkins,f,13
9375,claud poole,f,11
9376,claud quintana,f,14
9377,claud reyes,f,11
9378,claud rhodes,f,12
9379,claud robles,f,12
9380,claud sanchez,f,13
9381,claud santos,f,12
9382,claud shelton,f,13
9383,claud simpson,f,13
9384,claud sims,f,10
9385,claud singleton,f,15
9386,claud steele,f,12
9387,claud tate,f,10
9388,claud white,f,11
9389,claud whitney,f,13
9390,claud winters,f,13
9391,claud woodard,f,13
9392,claude bauer,f,12
9393,claude bishop,f,13
9394,claude brewer,f,13
9395,claude carrillo,f,15
9396,claude christensen,f,18
9397,claude cline,f,12
9398,claude cobb,f,11
9399,claude coleman,f,14
9400,claude dennis,f,13
9401,claude dorsey,f,13
9402,claude duke,f,11
9403,claude elliott,f,14
9404,claude ellis,f,12
9405,claude franklin,f,15
9406,claude galvan,f,13
9407,claude garcia,f,13
9408,claude garrison,f,15
9409,claude giles,f,12
9410,claude gonzales,f,15
9411,claude guerrero,f,15
9412,claude hartman,f,14
9413,claude harvey,f,13
9414,claude hendricks,f,16
9415,claude horton,f,13
9416,claude hughes,f,13
9417,claude jefferson,f,16
9418,claude johnston,f,15
9419,claude kelley,f,13
9420,claude koch,f,11
9421,claude logan,f,12
9422,claude mathis,f,13
9423,claude mitchell,f,15
9424,claude moon,f,11
9425,claude moran,f,12
9426,claude morris,f,13
9427,claude nash,f,11
9428,claude nelson,f,13
9429,claude ortega,f,13
9430,claude pacheco,f,14
9431,claude parsons,f,14
9432,claude powers,f,13
9433,claude proctor,f,14
9434,claude reilly,f,13
9435,claude richards,f,15
9436,claude rivera,f,13
9437,claude schroeder,f,16
9438,claude shepherd,f,15
9439,claude suarez,f,13
9440,claude sutton,f,13
9441,claude tapia,f,12
9442,claude vasquez,f,14
9443,claude villanueva,f,17
9444,claude ward,f,11
9445,claude watson,f,13
9446,claudio andrade,f,15
9447,claudio bell,f,12
9448,claudio brandt,f,14
9449,claudio buckley,f,15
9450,claudio byrd,f,12
9451,claudio coleman,f,15
9452,claudio collier,f,15
9453,claudio conley,f,14
9454,claudio dennis,f,14
9455,claudio dunn,f,12
9456,claudio english,f,15
9457,claudio farley,f,14
9458,claudio farmer,f,14
9459,claudio faulkner,f,16
9460,claudio ford,f,12
9461,claudio frye,f,12
9462,claudio gill,f,12
9463,claudio griffith,f,16
9464,claudio hahn,f,12
9465,claudio horton,f,14
9466,claudio kerr,f,12
9467,claudio larsen,f,14
9468,claudio le,f,10
9469,claudio mayer,f,13
9470,claudio mcclure,f,15
9471,claudio medina,f,14
9472,claudio montoya,f,15
9473,claudio morris,f,14
9474,claudio moss,f,12
9475,claudio nava,f,12
9476,claudio preston,f,15
9477,claudio robles,f,14
9478,claudio salgado,f,15
9479,claudio shaw,f,12
9480,claudio sierra,f,14
9481,claudio solis,f,13
9482,claudio strickland,f,18
9483,claudio taylor,f,14
9484,claudio travis,f,14
9485,claudio vang,f,12
9486,claudio vazquez,f,15
9487,clay ali,f,8
9488,clay baldwin,f,12
9489,clay barrett,f,12
9490,clay barry,f,10
9491,clay blanchard,f,14
9492,clay calhoun,f,12
9493,clay carlson,f,12
9494,clay case,f,9
9495,clay castillo,f,13
9496,clay chen,f,9
9497,clay cohen,f,10
9498,clay edwards,f,12
9499,clay espinosa,f,13
9500,clay ford,f,9
9501,clay freeman,f,12
9502,clay frost,f,10
9503,clay hayden,f,11
9504,clay holt,f,9
9505,clay hughes,f,11
9506,clay ingram,f,11
9507,clay jones,f,10
9508,clay martinez,f,13
9509,clay mccormick,f,14
9510,clay mckenzie,f,13
9511,clay mclean,f,11
9512,clay meadows,f,12
9513,clay nelson,f,11
9514,clay nguyen,f,11
9515,clay pacheco,f,12
9516,clay perez,f,10
9517,clay perkins,f,12
9518,clay peterson,f,13
9519,clay rivera,f,11
9520,clay robinson,f,13
9521,clay rollins,f,12
9522,clay valdez,f,11
9523,clay waller,f,11
9524,clay watts,f,10
9525,clayton barr,f,12
9526,clayton brady,f,13
9527,clayton browning,f,16
9528,clayton cabrera,f,15
9529,clayton caldwell,f,16
9530,clayton carlson,f,15
9531,clayton castaneda,f,17
9532,clayton decker,f,14
9533,clayton doyle,f,13
9534,clayton ellis,f,13
9535,clayton french,f,14
9536,clayton galindo,f,15
9537,clayton gallegos,f,16
9538,clayton greene,f,14
9539,clayton hill,f,12
9540,clayton jarvis,f,14
9541,clayton koch,f,12
9542,clayton larson,f,14
9543,clayton lucero,f,14
9544,clayton mathews,f,15
9545,clayton mckinney,f,16
9546,clayton mejia,f,13
9547,clayton morse,f,13
9548,clayton ray,f,11
9549,clayton reilly,f,14
9550,clayton robertson,f,17
9551,clayton rojas,f,13
9552,clayton rosario,f,15
9553,clayton ross,f,12
9554,clayton sherman,f,15
9555,clayton silva,f,13
9556,clayton snyder,f,14
9557,clayton soto,f,12
9558,clayton terrell,f,15
9559,clayton vargas,f,14
9560,clayton velazquez,f,17
9561,clayton watkins,f,15
9562,clayton webb,f,12
9563,clement arroyo,f,14
9564,clement bailey,f,14
9565,clement bautista,f,16
9566,clement benjamin,f,16
9567,clement bentley,f,15
9568,clement blevins,f,15
9569,clement bonilla,f,15
9570,clement byrd,f,12
9571,clement cameron,f,15
9572,clement case,f,12
9573,clement cook,f,12
9574,clement delgado,f,15
9575,clement dickson,f,15
9576,clement donaldson,f,17
9577,clement douglas,f,15
9578,clement felix,f,13
9579,clement flynn,f,13
9580,clement frank,f,13
9581,clement griffin,f,15
9582,clement hall,f,12
9583,clement heath,f,13
9584,clement hernandez,f,17
9585,clement hicks,f,13
9586,clement higgins,f,15
9587,clement hoffman,f,15
9588,clement hood,f,12
9589,clement jaramillo,f,17
9590,clement le,f,10
9591,clement leonard,f,15
9592,clement lowe,f,12
9593,clement marquez,f,15
9594,clement mason,f,13
9595,clement may,f,11
9596,clement mckenzie,f,16
9597,clement morgan,f,14
9598,clement murillo,f,15
9599,clement newton,f,14
9600,clement pacheco,f,15
9601,clement pena,f,12
9602,clement reese,f,13
9603,clement salinas,f,15
9604,clement santana,f,15
9605,clement santiago,f,16
9606,clement tapia,f,13
9607,clement travis,f,14
9608,clement tyler,f,13
9609,clement weber,f,13
9610,clemente allison,f,16
9611,clemente bennett,f,16
9612,clemente blanchard,f,18
9613,clemente bowers,f,15
9614,clemente bruce,f,14
9615,clemente cervantes,f,18
9616,clemente chambers,f,17
9617,clemente chavez,f,15
9618,clemente collins,f,16
9619,clemente conley,f,15
9620,clemente conway,f,15
9621,clemente daniel,f,15
9622,clemente freeman,f,16
9623,clemente fuentes,f,16
9624,clemente galindo,f,16
9625,clemente gibbs,f,14
9626,clemente gilbert,f,16
9627,clemente glover,f,15
9628,clemente greene,f,15
9629,clemente higgins,f,16
9630,clemente johnson,f,16
9631,clemente knight,f,15
9632,clemente lane,f,13
9633,clemente levy,f,13
9634,clemente lozano,f,15
9635,clemente mccarty,f,16
9636,clemente mckenzie,f,17
9637,clemente meadows,f,16
9638,clemente moon,f,13
9639,clemente mullins,f,16
9640,clemente nixon,f,14
9641,clemente oneal,f,14
9642,clemente perez,f,14
9643,clemente person,f,15
9644,clemente phan,f,13
9645,clemente reese,f,14
9646,clemente robinson,f,17
9647,clemente roman,f,14
9648,clemente savage,f,15
9649,clemente sheppard,f,17
9650,clemente simmons,f,16
9651,clemente soto,f,13
9652,clemente stark,f,14
9653,clemente stephenson,f,19
9654,clemente tang,f,13
9655,clemente vazquez,f,16
9656,clemente velez,f,14
9657,clemente ventura,f,16
9658,clemente webster,f,16
9659,clemente willis,f,15
9660,cleo benitez,f,12
9661,cleo bradshaw,f,13
9662,cleo camacho,f,12
9663,cleo cantrell,f,13
9664,cleo chang,f,10
9665,cleo clark,f,10
9666,cleo costa,f,10
9667,cleo crawford,f,13
9668,cleo dean,f,9
9669,cleo duffy,f,10
9670,cleo fisher,f,11
9671,cleo franklin,f,13
9672,cleo frazier,f,12
9673,cleo galvan,f,11
9674,cleo garza,f,10
9675,cleo glass,f,10
9676,cleo golden,f,11
9677,cleo harrison,f,13
9678,cleo haynes,f,11
9679,cleo hernandez,f,14
9680,cleo joseph,f,11
9681,cleo larson,f,11
9682,cleo lawrence,f,13
9683,cleo lester,f,11
9684,cleo mason,f,10
9685,cleo mendoza,f,12
9686,cleo middleton,f,14
9687,cleo mullen,f,11
9688,cleo reid,f,9
9689,cleo rivera,f,11
9690,cleo rubio,f,10
9691,cleo russo,f,10
9692,cleo santiago,f,13
9693,cleo schroeder,f,14
9694,cleo skinner,f,12
9695,cleo tran,f,9
9696,cleo vasquez,f,12
9697,cletus acevedo,f,14
9698,cletus allison,f,14
9699,cletus bender,f,13
9700,cletus blanchard,f,16
9701,cletus blankenship,f,18
9702,cletus burgess,f,14
9703,cletus burns,f,12
9704,cletus calderon,f,15
9705,cletus farley,f,13
9706,cletus faulkner,f,15
9707,cletus galvan,f,13
9708,cletus golden,f,13
9709,cletus guerrero,f,15
9710,cletus harper,f,13
9711,cletus haynes,f,13
9712,cletus hinton,f,13
9713,cletus howard,f,13
9714,cletus ingram,f,13
9715,cletus keller,f,13
9716,cletus lara,f,11
9717,cletus li,f,9
9718,cletus marks,f,12
9719,cletus martinez,f,15
9720,cletus mclaughlin,f,17
9721,cletus montes,f,13
9722,cletus morris,f,13
9723,cletus moss,f,11
9724,cletus nelson,f,13
9725,cletus noble,f,12
9726,cletus reeves,f,13
9727,cletus russell,f,14
9728,cletus salinas,f,14
9729,cletus sandoval,f,15
9730,cletus serrano,f,14
9731,cletus sherman,f,14
9732,cletus wallace,f,14
9733,cletus wolf,f,11
9734,cleveland andrade,f,17
9735,cleveland barry,f,15
9736,cleveland blackburn,f,19
9737,cleveland bradford,f,18
9738,cleveland buck,f,14
9739,cleveland byrd,f,14
9740,cleveland campbell,f,18
9741,cleveland clayton,f,17
9742,cleveland dyer,f,14
9743,cleveland english,f,17
9744,cleveland friedman,f,18
9745,cleveland good,f,14
9746,cleveland graham,f,16
9747,cleveland greer,f,15
9748,cleveland hart,f,14
9749,cleveland hartman,f,17
9750,cleveland ho,f,12
9751,cleveland house,f,15
9752,cleveland jensen,f,16
9753,cleveland johns,f,15
9754,cleveland johnston,f,18
9755,cleveland knapp,f,15
9756,cleveland macdonald,f,19
9757,cleveland mann,f,14
9758,cleveland marshall,f,18
9759,cleveland mcconnell,f,19
9760,cleveland mckay,f,15
9761,cleveland medina,f,16
9762,cleveland medrano,f,17
9763,cleveland mendoza,f,17
9764,cleveland mitchell,f,18
9765,cleveland paul,f,14
9766,cleveland phelps,f,16
9767,cleveland pratt,f,15
9768,cleveland schmitt,f,17
9769,cleveland silva,f,15
9770,cleveland skinner,f,17
9771,cleveland stein,f,15
9772,cleveland stout,f,15
9773,cleveland underwood,f,19
9774,cleveland vance,f,15
9775,cleveland wood,f,14
9776,cleveland wyatt,f,15
9777,cleveland zavala,f,16
9778,cliff allen,f,11
9779,cliff barker,f,12
9780,cliff barrera,f,13
9781,cliff boyd,f,10
9782,cliff branch,f,12
9783,cliff cantu,f,11
9784,cliff castaneda,f,15
9785,cliff charles,f,13
9786,cliff chen,f,10
9787,cliff clark,f,11
9788,cliff cooper,f,12
9789,cliff edwards,f,13
9790,cliff frank,f,11
9791,cliff gentry,f,12
9792,cliff hines,f,11
9793,cliff jennings,f,14
9794,cliff kramer,f,12
9795,cliff lambert,f,13
9796,cliff leach,f,11
9797,cliff lindsey,f,13
9798,cliff lowe,f,10
9799,cliff lu,f,8
9800,cliff maddox,f,12
9801,cliff mayo,f,10
9802,cliff mcintyre,f,14
9803,cliff mckee,f,11
9804,cliff mendoza,f,13
9805,cliff meyer,f,11
9806,cliff miller,f,12
9807,cliff moreno,f,12
9808,cliff mullins,f,13
9809,cliff obrien,f,12
9810,cliff oconnell,f,14
9811,cliff patton,f,12
9812,cliff rice,f,10
9813,cliff rivas,f,11
9814,cliff rogers,f,12
9815,cliff russell,f,13
9816,cliff russo,f,11
9817,cliff shaffer,f,13
9818,cliff simpson,f,13
9819,cliff singh,f,11
9820,cliff spears,f,12
9821,cliff stewart,f,13
9822,cliff summers,f,13
9823,cliff valdez,f,12
9824,cliff walter,f,12
9825,cliff ward,f,10
9826,cliff wolfe,f,11
9827,clifford boyd,f,13
9828,clifford bridges,f,16
9829,clifford bruce,f,14
9830,clifford bryan,f,14
9831,clifford buckley,f,16
9832,clifford chase,f,14
9833,clifford clements,f,17
9834,clifford contreras,f,18
9835,clifford costa,f,14
9836,clifford cunningham,f,19
9837,clifford donovan,f,16
9838,clifford felix,f,14
9839,clifford frederick,f,18
9840,clifford garrett,f,16
9841,clifford gonzalez,f,17
9842,clifford ho,f,11
9843,clifford humphrey,f,17
9844,clifford jacobson,f,17
9845,clifford jimenez,f,16
9846,clifford lane,f,13
9847,clifford marks,f,14
9848,clifford mcclure,f,16
